#x, y, z, milliseconds, timeInMilliseconds
408.75, 430.35, -56.1, 220, 220
409.5, 429.6, -56.4, 220, 220
407.25, 429.75, -55.95, 218, 218
409.35, 431.25, -56.25, 220, 220
409.05, 429.9, -56.4, 219, 219
408.15, 430.2, -56.7, 221, 221
407.25, 429, -55.95, 218, 219
408.75, 431.1, -54.9, 228, 229
407.85, 430.35, -56.85, 211, 210
408.15, 430.2, -54.3, 220, 220
409.5, 430.8, -56.4, 221, 221
408.9, 430.5, -56.25, 219, 218
408.3, 430.8, -56.4, 220, 220
407.55, 431.85, -56.4, 219, 219
409.35, 431.7, -55.5, 220, 219
408.15, 430.5, -55.2, 220, 221
408.45, 429.75, -55.5, 220, 220
408.45, 431.25, -57.45, 227, 227
407.25, 430.95, -56.25, 210, 210
408.9, 432.45, -56.7, 219, 220
406.65, 429.15, -56.1, 221, 221
407.55, 429.9, -56.1, 218, 218
407.7, 430.2, -56.7, 221, 221
408.9, 430.5, -57.75, 219, 219
406.5, 430.2, -56.7, 219, 219
408.15, 431.25, -55.2, 220, 220
409.5, 430.35, -58.05, 219, 219
408.45, 430.95, -57, 220, 220
409.5, 431.1, -57.6, 219, 219
409.95, 430.35, -55.35, 219, 219
408.75, 429.15, -56.4, 220, 220
408.75, 429.15, -56.4, 221, 221
407.55, 430.35, -56.1, 218, 217
408.45, 429.75, -54.75, 220, 220
407.55, 430.8, -55.65, 220, 220
408.15, 430.95, -55.5, 220, 220
406.95, 429.45, -56.25, 220, 222
408.75, 430.35, -56.85, 225, 225
408.9, 430.95, -57.75, 212, 211
407.7, 429.45, -57, 220, 220
408.3, 430.35, -55.65, 220, 220
408.9, 431.25, -56.25, 220, 220
408.3, 431.1, -56.1, 218, 219
408.9, 429.75, -56.25, 219, 219
408.45, 430.5, -55.95, 219, 219
408.3, 429.9, -56.4, 220, 220
407.7, 430.5, -57.75, 220, 220
408.45, 430.95, -57, 219, 222
408.3, 429.9, -56.85, 219, 216
408.45, 429.75, -56.25, 219, 219
408.75, 430.35, -56.85, 220, 220
407.7, 431.25, -56.25, 220, 220
407.55, 430.8, -55.65, 218, 218
407.1, 429.6, -56.85, 219, 219
406.95, 430.5, -57.45, 219, 220
407.25, 430.2, -56.25, 221, 220
408.9, 431.25, -56.25, 220, 220
407.7, 430.95, -57, 218, 218
408.3, 430.35, -54.9, 219, 219
409.05, 430.8, -55.35, 219, 220
408.15, 428.55, -57, 221, 220
407.7, 430.2, -56.7, 220, 220
407.1, 431.1, -54.6, 218, 218
408.9, 430.5, -56.7, 219, 220
410.1, 431.25, -56.25, 220, 220
409.35, 429.45, -55.5, 220, 220
408.45, 429.45, -56.25, 220, 220
408.9, 430.5, -54.75, 225, 226
409.5, 431.85, -56.1, 213, 212
409.5, 431.55, -56.1, 219, 219
407.85, 431.85, -57.3, 221, 221
407.1, 429.9, -56.1, 220, 220
409.65, 430.5, -55.5, 218, 218
409.05, 430.35, -55.65, 219, 220
408.3, 429.9, -56.4, 220, 220
405.75, 430.95, -55.95, 220, 221
408.75, 430.35, -57.3, 220, 219
407.25, 430.95, -55.95, 227, 227
407.85, 430.35, -55.65, 211, 211
408.3, 430.8, -56.4, 220, 221
408.15, 429.45, -55.95, 219, 219
409.95, 431.55, -56.85, 220, 220
408.15, 431.25, -55.5, 219, 219
408.45, 430.5, -56.25, 219, 218
407.55, 431.1, -57.3, 220, 220
408.9, 430.2, -55.5, 220, 220
410.1, 430.2, -55.95, 220, 220
408.9, 430.2, -55.95, 218, 219
407.85, 430.8, -56.4, 220, 219
407.85, 431.1, -56.85, 219, 219
408.15, 429, -55.5, 220, 220
407.7, 430.5, -55.2, 220, 220
408.9, 430.2, -57.75, 218, 220
409.05, 430.35, -54.6, 219, 218
407.7, 429.75, -55.95, 221, 221
407.7, 430.2, -55.95, 219, 219
407.1, 430.8, -56.4, 220, 222
409.5, 430.8, -55.35, 226, 224
408.3, 429.15, -54.9, 211, 211
408.45, 429, -57, 219, 219
409.65, 430.5, -57.45, 221, 221
407.7, 429.75, -57.45, 220, 219
407.25, 429.45, -56.25, 218, 220
408.75, 429.9, -55.65, 220, 218
408.45, 430.5, -57.45, 219, 220
408.3, 429.6, -55.35, 220, 220
407.55, 430.35, -55.65, 220, 220
406.95, 431.25, -55.95, 227, 230
408.3, 431.1, -56.4, 211, 208
408.45, 431.25, -55.95, 220, 220
408.45, 429.75, -56.25, 220, 219
405.3, 432.9, -56.25, 220, 220
407.1, 429.9, -55.35, 218, 219
408.3, 429.15, -55.65, 219, 218
406.95, 430.2, -55.2, 220, 220
408.3, 431.1, -56.85, 220, 221
408.3, 431.1, -57.3, 220, 220
407.55, 430.35, -55.65, 219, 219
408.45, 430.2, -57.45, 219, 219
408.9, 430.5, -55.95, 219, 219
408.75, 429.9, -54.9, 220, 220
408.75, 430.35, -55.35, 220, 220
408.45, 430.5, -55.95, 219, 218
409.05, 430.35, -54.9, 219, 219
408.45, 430.2, -57.45, 220, 221
408.75, 429.6, -56.85, 220, 219
408.9, 430.5, -56.25, 220, 220
409.35, 429.75, -56.25, 225, 226
408.3, 430.35, -56.1, 212, 211
406.65, 431.1, -56.1, 220, 220
408.75, 430.35, -56.4, 220, 220
408.15, 430.2, -56.25, 220, 220
408.15, 429.45, -57, 218, 220
408.3, 430.35, -56.85, 219, 218
407.55, 430.8, -54.9, 220, 220
407.85, 430.35, -55.65, 220, 220
408.15, 430.95, -56.25, 220, 220
408.75, 429.15, -55.35, 228, 229
407.85, 431.55, -54.9, 210, 209
408.3, 431.1, -56.1, 220, 220
408.45, 429.75, -55.95, 220, 220
407.25, 429.45, -56.25, 220, 220
407.25, 430.2, -56.7, 219, 219
408.3, 430.35, -56.4, 219, 220
408.45, 429.75, -55.5, 219, 219
408.75, 431.85, -57.3, 220, 220
407.85, 428.85, -56.1, 220, 220
406.5, 430.5, -55.2, 218, 219
409.5, 430.35, -56.4, 221, 220
406.05, 430.95, -55.95, 219, 219
407.25, 429.45, -57, 220, 220
407.55, 429.6, -56.1, 220, 220
407.7, 430.2, -55.2, 218, 218
408.15, 429.75, -56.7, 219, 219
409.5, 429.6, -55.35, 220, 220
409.35, 431.7, -56.25, 220, 219
407.1, 427.65, -56.4, 220, 220
407.85, 431.55, -56.85, 225, 225
408.9, 429.45, -57, 213, 212
408.3, 431.55, -55.65, 219, 219
408.9, 430.5, -56.25, 220, 220
407.55, 430.8, -56.1, 220, 220
407.25, 428.55, -55.5, 218, 218
408.45, 429.45, -57.45, 220, 220
408.15, 429.45, -55.5, 219, 219
407.25, 429.75, -56.7, 220, 220
409.95, 428.4, -57.3, 220, 220
409.05, 430.35, -57.3, 225, 225
408.15, 430.2, -55.5, 213, 212
408.45, 429.75, -55.5, 221, 221
407.85, 429.9, -55.65, 219, 219
407.1, 429.9, -56.1, 220, 220
409.05, 429.9, -54.6, 218, 219
408.15, 430.95, -57.45, 220, 220
407.55, 429.15, -56.1, 219, 219
406.5, 429.45, -56.7, 220, 220
408.45, 430.95, -57.45, 220, 220
407.7, 431.25, -55.2, 226, 230
409.05, 430.8, -56.1, 214, 211
408.15, 429.75, -56.25, 217, 218
406.95, 430.2, -55.95, 220, 219
409.5, 429.9, -54.9, 220, 221
408.45, 431.25, -56.7, 218, 218
409.5, 430.35, -55.65, 220, 219
408.3, 430.35, -56.4, 220, 220
408.45, 429.75, -57.45, 220, 220
408.15, 430.2, -55.95, 220, 220
408.3, 429.9, -56.4, 225, 225
408.45, 429.75, -54.3, 213, 213
408.45, 429, -55.95, 220, 220
407.55, 430.35, -56.1, 220, 220
407.85, 429.6, -56.4, 220, 221
407.1, 429.9, -54.9, 218, 218
409.5, 430.35, -56.85, 220, 220
408.3, 430.8, -55.65, 219, 219
407.7, 430.2, -56.25, 220, 220
408.3, 430.8, -55.35, 220, 221
409.05, 430.8, -57.6, 227, 229
409.05, 430.35, -56.1, 211, 208
407.7, 430.2, -56.7, 219, 220
409.35, 429.45, -55.95, 220, 220
407.85, 430.35, -55.35, 220, 220
409.95, 430.35, -55.65, 219, 219
408.75, 430.8, -56.4, 220, 220
408.15, 430.2, -56.25, 219, 219
408.15, 430.95, -54.3, 220, 220
408.3, 430.35, -57.6, 220, 220
407.1, 431.1, -54.6, 218, 219
407.7, 430.2, -55.95, 220, 220
408.3, 430.35, -56.85, 219, 219
408.15, 430.2, -56.25, 220, 219
407.7, 429.75, -57, 220, 220
407.55, 429.9, -56.1, 219, 219
406.5, 430.2, -56.25, 219, 219
407.7, 430.2, -55.95, 220, 221
407.7, 429.45, -57, 219, 219
407.1, 431.55, -56.85, 220, 220
408.9, 430.5, -55.95, 224, 225
407.25, 430.95, -55.95, 214, 213
409.35, 428.55, -55.5, 220, 220
409.05, 429.6, -56.4, 220, 220
407.55, 431.55, -56.1, 220, 220
409.95, 430.8, -55.65, 218, 218
407.55, 430.35, -55.35, 220, 220
409.35, 430.2, -56.25, 219, 219
408.3, 430.8, -57.3, 220, 221
406.05, 431.25, -55.2, 220, 220
408.9, 430.5, -56.25, 227, 227
407.85, 430.35, -54.6, 212, 212
407.7, 428.55, -55.5, 219, 218
408.9, 430.2, -56.7, 220, 220
408.3, 429.9, -56.1, 220, 220
408.45, 429, -55.95, 219, 219
409.05, 427.95, -56.1, 219, 219
407.85, 429.9, -56.1, 219, 219
408.15, 429.75, -55.5, 220, 221
407.85, 430.35, -57.3, 220, 219
407.85, 430.35, -55.35, 218, 219
407.1, 429.6, -56.4, 220, 220
408.15, 430.95, -55.5, 220, 220
406.65, 430.35, -56.1, 219, 219
408.75, 429.9, -57.6, 220, 220
409.35, 429.45, -55.5, 219, 219
408.9, 430.2, -56.7, 219, 219
407.7, 430.95, -56.25, 220, 219
408.9, 430.2, -55.5, 220, 220
407.55, 429.15, -56.85, 220, 220
407.85, 431.1, -56.1, 227, 231
407.25, 430.2, -57, 211, 208
408.45, 430.95, -55.2, 219, 219
407.55, 430.8, -55.65, 220, 220
408.75, 430.35, -56.4, 220, 220
407.7, 430.5, -57, 218, 218
409.65, 430.95, -55.5, 220, 220
408.15, 431.25, -56.25, 220, 220
408.75, 430.8, -55.65, 220, 220
408.45, 429, -56.25, 219, 219
407.25, 429.45, -56.25, 226, 226
408.45, 429.45, -56.7, 214, 213
408.15, 430.5, -55.5, 219, 219
408.3, 429.9, -56.4, 220, 220
407.85, 430.35, -56.4, 220, 220
408.3, 429.6, -56.4, 218, 218
407.85, 431.55, -57.6, 220, 220
407.7, 431.25, -56.25, 219, 219
408.15, 429.75, -56.25, 220, 220
408.45, 430.2, -56.25, 220, 220
408.3, 430.35, -56.4, 226, 227
409.05, 431.85, -55.35, 212, 212
409.5, 430.8, -54.9, 219, 219
408.45, 431.25, -56.25, 219, 219
407.85, 429.15, -56.4, 220, 220
407.7, 431.7, -57, 219, 219
408.75, 429.9, -56.85, 219, 219
409.05, 430.8, -56.1, 220, 220
408.9, 431.25, -55.5, 220, 219
407.85, 431.1, -56.4, 220, 220
407.7, 430.95, -56.25, 225, 227
408.9, 430.5, -56.7, 216, 215
407.7, 429, -56.25, 217, 216
408.9, 431.25, -55.5, 220, 220
408.75, 427.95, -56.1, 220, 220
407.1, 430.35, -55.65, 219, 219
409.05, 430.8, -55.65, 220, 220
407.55, 430.8, -56.85, 219, 219
407.25, 432.15, -55.95, 219, 219
407.85, 429.9, -56.4, 221, 221
407.7, 430.5, -55.95, 226, 226
408.45, 429.75, -55.5, 212, 211
409.35, 430.2, -55.5, 220, 220
408.45, 429.75, -56.7, 220, 219
407.55, 430.35, -56.85, 220, 220
407.55, 429.6, -56.85, 219, 219
407.25, 429.75, -56.25, 220, 220
407.7, 430.2, -56.7, 219, 218
408.3, 431.1, -55.65, 220, 220
409.05, 430.8, -55.65, 220, 220
408.3, 429.9, -56.85, 219, 219
408.9, 429.75, -56.7, 220, 220
408.45, 429.75, -55.95, 219, 219
408.3, 429.9, -55.65, 220, 219
409.65, 429.45, -57, 220, 221
408.45, 430.2, -55.2, 221, 221
407.7, 431.25, -55.5, 218, 217
407.25, 430.2, -55.5, 219, 220
408.3, 430.35, -55.65, 220, 219
408.75, 429.6, -57.3, 220, 220
408.3, 428.85, -58.35, 219, 222
408.75, 430.35, -56.4, 220, 217
407.55, 429.9, -55.35, 219, 219
408.3, 429.9, -56.1, 220, 220
408.9, 429.45, -55.2, 220, 220
407.85, 429.9, -55.35, 218, 218
408.15, 429.75, -56.7, 220, 220
408.15, 429.45, -55.95, 220, 220
407.55, 429.15, -54.9, 219, 219
408.3, 430.35, -55.65, 220, 221
408.15, 430.2, -55.95, 227, 227
408.15, 430.2, -55.5, 212, 211
407.85, 430.8, -56.1, 221, 221
408.15, 430.5, -56.25, 219, 219
407.25, 430.2, -57, 220, 220
408.9, 429.75, -57, 219, 219
408.3, 430.8, -56.85, 220, 220
408.15, 431.25, -56.25, 219, 219
407.85, 429.9, -56.1, 220, 220
407.7, 429.75, -55.95, 220, 220
408.45, 430.2, -55.95, 219, 218
409.05, 429.6, -57.3, 220, 220
409.35, 429.75, -57, 220, 220
407.7, 430.95, -55.95, 219, 219
407.7, 430.95, -58.95, 220, 220
409.05, 430.35, -55.65, 221, 221
408.75, 430.35, -55.65, 217, 217
407.25, 429.75, -55.95, 219, 219
408.45, 430.5, -56.7, 220, 220
409.65, 429, -55.5, 220, 220
408.3, 429.9, -56.4, 228, 230
408.3, 430.35, -57.6, 211, 209
406.65, 429.9, -55.65, 219, 219
407.7, 430.5, -57.45, 219, 220
407.85, 429.6, -55.35, 220, 220
407.7, 428.55, -55.95, 219, 218
406.65, 429.6, -58.35, 220, 220
406.95, 430.95, -55.95, 219, 220
407.1, 430.35, -54.15, 219, 219
408.3, 431.1, -54.9, 220, 220
408.3, 429.6, -56.1, 227, 230
407.7, 429.45, -55.95, 211, 208
408.75, 430.35, -55.65, 219, 220
408.9, 430.95, -55.5, 220, 220
407.85, 429.9, -56.4, 220, 220
406.95, 431.25, -57, 219, 219
407.7, 429.45, -56.25, 221, 221
407.55, 431.1, -55.35, 219, 218
408.45, 431.7, -55.2, 219, 219
407.55, 429.6, -56.4, 220, 220
409.5, 429.6, -56.1, 219, 218
406.65, 429.15, -56.4, 220, 220
409.05, 430.35, -56.1, 220, 219
407.1, 429.9, -54.6, 219, 219
408.3, 429.9, -55.35, 220, 221
407.55, 429.6, -55.65, 219, 218
407.7, 429.45, -55.5, 219, 219
408.3, 430.8, -55.65, 220, 220
409.05, 429.9, -55.35, 219, 219
408.45, 427.8, -56.7, 220, 220
408.75, 429.15, -54.15, 219, 221
407.85, 429.9, -57.6, 219, 218
407.85, 429.9, -57.3, 219, 219
407.7, 431.7, -55.5, 220, 220
408.75, 428.4, -55.65, 220, 220
408.45, 430.5, -56.7, 219, 219
408.45, 430.5, -55.5, 219, 220
408.15, 430.95, -55.5, 220, 220
408.45, 430.5, -55.2, 219, 219
408.45, 430.5, -56.25, 220, 220
408.3, 429.15, -55.65, 227, 228
407.1, 429.6, -56.4, 211, 211
406.95, 429.45, -55.5, 220, 220
407.85, 430.35, -56.4, 219, 219
407.85, 430.35, -56.4, 220, 220
408.45, 430.2, -55.5, 219, 219
407.7, 430.2, -55.95, 220, 221
406.95, 430.5, -55.5, 219, 218
407.85, 429.9, -56.1, 220, 220
407.55, 430.35, -55.65, 220, 220
406.65, 430.35, -55.35, 219, 221
407.7, 429.75, -56.25, 220, 218
407.25, 429.45, -56.7, 220, 220
407.1, 430.8, -56.4, 219, 219
408.3, 429.9, -57.3, 220, 221
408.3, 429.6, -55.35, 220, 220
407.85, 430.35, -56.1, 218, 219
408.75, 429.15, -56.4, 219, 219
408.15, 431.25, -55.95, 220, 220
409.05, 431.55, -55.35, 220, 219
408.9, 429.75, -55.95, 219, 228
408.75, 428.85, -56.1, 219, 211
407.7, 430.5, -56.25, 220, 219
409.5, 429.9, -54.6, 219, 220
407.1, 431.1, -56.1, 220, 220
406.65, 430.35, -55.65, 219, 219
408.3, 430.35, -56.85, 219, 220
407.55, 429.15, -56.4, 220, 220
407.25, 430.2, -56.7, 219, 219
408.45, 430.95, -57.45, 220, 220
407.85, 428.85, -56.1, 226, 228
409.05, 429.9, -55.35, 212, 210
407.25, 430.95, -55.2, 220, 220
409.35, 429.75, -56.25, 219, 219
407.85, 430.8, -54.9, 221, 221
406.95, 430.2, -54.75, 218, 219
408.75, 429.9, -57.3, 220, 220
408.15, 430.2, -56.25, 219, 219
407.85, 430.35, -57.3, 220, 220
407.7, 430.2, -55.95, 220, 220
408.15, 430.5, -57, 219, 219
408.75, 429.6, -57.3, 219, 220
407.85, 429.9, -54.9, 220, 220
405.9, 429.9, -55.35, 219, 219
407.55, 430.35, -56.4, 220, 220
407.85, 430.35, -54.9, 221, 221
407.25, 431.25, -55.5, 218, 217
408.45, 429.45, -56.25, 219, 220
408.9, 429.45, -58.2, 221, 221
408.3, 428.85, -55.65, 219, 219
407.55, 428.4, -56.1, 228, 231
408.45, 430.95, -55.2, 211, 209
408.45, 430.95, -55.95, 219, 219
407.85, 432.6, -55.65, 220, 220
408.9, 430.95, -56.7, 220, 220
407.1, 429.9, -55.65, 219, 219
408.45, 429.75, -56.7, 220, 220
407.7, 430.5, -56.7, 220, 220
408.3, 432.3, -56.85, 220, 220
407.1, 430.8, -54.9, 219, 219
407.55, 430.35, -56.1, 227, 229
407.85, 429.6, -55.65, 212, 209
406.95, 429.45, -55.95, 220, 221
407.55, 431.1, -57.3, 220, 219
407.55, 428.85, -54.9, 220, 220
407.85, 429.6, -54.6, 218, 218
408.15, 430.2, -56.25, 220, 220
407.55, 429.9, -57.3, 219, 219
408.3, 429.9, -56.1, 220, 220
407.1, 429.6, -56.4, 220, 221
407.7, 430.5, -55.95, 218, 218
407.55, 429.9, -55.65, 220, 220
407.7, 430.95, -55.95, 220, 220
407.55, 430.8, -54.9, 219, 219
408.3, 429.15, -56.1, 219, 219
408.9, 430.5, -56.25, 221, 220
408.3, 430.35, -56.85, 218, 218
407.7, 430.95, -55.95, 220, 220
408.75, 429.15, -55.65, 219, 219
407.25, 432.15, -55.2, 220, 220
407.85, 431.55, -55.35, 229, 228
407.55, 431.55, -56.1, 210, 210
407.25, 430.5, -56.7, 219, 219
405.9, 428.85, -56.85, 220, 220
407.85, 431.1, -54.9, 220, 220
407.7, 430.5, -55.2, 220, 220
408.15, 429, -57.75, 218, 219
407.7, 429.75, -55.5, 220, 220
408.45, 429.45, -57.45, 219, 219
408.15, 430.2, -55.5, 220, 220
407.7, 430.95, -57, 227, 229
407.7, 430.2, -56.25, 212, 209
409.35, 429.75, -57, 219, 220
408.3, 431.85, -54.6, 220, 220
409.05, 430.8, -56.4, 220, 220
407.7, 430.2, -56.25, 220, 220
408.3, 431.85, -56.1, 219, 218
407.55, 431.1, -55.65, 219, 220
407.25, 429.75, -56.7, 220, 219
408.15, 430.2, -56.25, 219, 219
408.3, 429.9, -55.35, 231, 232
408.75, 430.8, -54.9, 207, 206
408.3, 430.35, -56.1, 220, 221
407.7, 430.5, -55.5, 219, 219
408.45, 430.5, -55.2, 219, 220
407.85, 431.55, -55.65, 221, 221
407.1, 429.9, -56.4, 219, 219
408.15, 429, -56.7, 219, 219
408.15, 429, -55.95, 220, 220
407.55, 430.35, -55.35, 220, 220
407.7, 429.75, -57, 227, 229
407.1, 430.35, -55.65, 213, 211
407.55, 429.15, -55.35, 217, 217
408.15, 429.75, -55.5, 220, 220
407.7, 428.55, -56.7, 219, 219
407.1, 429.9, -56.4, 221, 221
407.55, 431.85, -55.65, 218, 218
408.75, 429.9, -56.4, 220, 219
409.5, 430.35, -55.35, 220, 220
407.1, 431.55, -54.9, 219, 219
408.9, 429.45, -56.7, 227, 227
408.3, 431.85, -55.35, 211, 211
409.05, 430.35, -55.65, 220, 220
407.85, 431.1, -55.35, 219, 219
409.5, 429.9, -56.85, 220, 220
406.95, 430.2, -54.75, 221, 221
407.7, 429.45, -54.75, 220, 220
407.25, 431.7, -55.5, 217, 217
408.15, 430.95, -55.2, 220, 221
407.55, 430.8, -57.3, 219, 219
407.55, 429.9, -55.35, 231, 232
406.65, 429.9, -54.9, 208, 207
407.7, 430.2, -54, 221, 222
406.65, 430.35, -56.1, 218, 218
407.1, 429.6, -56.85, 220, 220
407.85, 430.35, -56.1, 220, 220
407.7, 429.45, -55.2, 218, 218
407.85, 431.55, -55.35, 220, 220
408.3, 429.9, -56.1, 220, 220
408.9, 429, -55.95, 221, 222
407.85, 429.6, -56.4, 223, 225
407.7, 430.5, -55.95, 215, 214
409.35, 429.75, -56.25, 218, 217
406.35, 431.55, -55.65, 220, 220
409.95, 429.9, -56.4, 219, 219
408.9, 430.5, -55.95, 220, 221
408.75, 429.6, -55.35, 219, 219
408.45, 429.75, -55.2, 219, 219
408.9, 430.95, -55.5, 220, 219
408.9, 430.2, -56.25, 219, 220
408.75, 430.35, -55.65, 228, 230
406.35, 429.9, -56.1, 211, 208
408.45, 429.75, -56.25, 220, 220
408.45, 430.5, -55.95, 220, 220
408.45, 430.5, -55.5, 219, 219
408.75, 429.15, -56.1, 221, 221
408.75, 429.9, -54.9, 220, 220
409.05, 431.1, -56.1, 218, 218
408.75, 429.6, -56.4, 220, 220
408.9, 429.75, -56.7, 219, 219
407.1, 429.6, -56.1, 231, 233
407.85, 428.85, -55.35, 208, 206
407.7, 430.2, -55.2, 220, 220
408.15, 429.45, -55.5, 219, 219
408.45, 430.95, -54.75, 220, 220
408.15, 430.5, -55.5, 220, 220
408.45, 430.2, -57.45, 218, 218
408.75, 429.9, -56.1, 219, 220
407.55, 429.9, -55.65, 220, 220
407.25, 429.75, -55.95, 219, 219
408.15, 430.95, -57.45, 227, 227
407.25, 429.75, -56.25, 215, 215
406.65, 430.8, -56.4, 216, 216
407.85, 431.1, -56.4, 219, 219
408.9, 430.95, -57.75, 219, 219
406.95, 429.45, -57, 221, 220
408.45, 431.25, -57, 219, 219
408.15, 430.95, -55.5, 219, 219
407.25, 430.2, -55.5, 220, 219
408.75, 430.8, -55.35, 219, 220
408.45, 430.2, -55.95, 226, 226
407.85, 429.15, -57.3, 215, 215
408.15, 428.55, -56.25, 218, 218
408.45, 430.2, -57.45, 220, 220
406.95, 429.75, -57, 219, 219
407.7, 430.5, -55.5, 221, 221
408.45, 429.45, -55.5, 220, 220
407.1, 429.15, -55.35, 217, 217
407.85, 431.1, -55.35, 220, 220
407.55, 429.6, -55.65, 220, 219
408.45, 429.75, -54.75, 228, 229
406.65, 429.15, -56.1, 210, 210
409.35, 430.95, -55.95, 220, 220
409.05, 429.9, -55.65, 220, 219
407.7, 430.5, -56.25, 219, 219
408.75, 430.35, -56.85, 221, 221
407.85, 428.85, -57.3, 218, 218
407.55, 430.35, -55.65, 220, 219
408.45, 430.95, -55.95, 220, 220
408.15, 429.45, -57.75, 219, 219
405.9, 430.35, -56.4, 228, 230
408.45, 430.5, -55.5, 213, 211
407.55, 430.8, -57.3, 218, 218
407.25, 429.75, -55.2, 219, 219
407.1, 430.8, -56.85, 220, 220
407.7, 430.95, -56.7, 220, 220
408.9, 430.5, -55.2, 219, 219
409.35, 431.25, -55.2, 219, 219
407.25, 429.75, -56.25, 220, 220
408.15, 430.2, -56.7, 219, 219
407.85, 430.35, -55.65, 227, 227
407.7, 430.95, -55.95, 212, 211
408.3, 430.8, -54.9, 219, 219
408.3, 429.15, -56.1, 220, 220
407.85, 429.9, -56.1, 219, 219
408.3, 429.6, -55.35, 221, 221
408.9, 429.75, -56.7, 220, 220
408.9, 430.5, -56.25, 218, 218
406.5, 429.45, -56.25, 219, 219
409.95, 430.8, -56.1, 219, 219
407.85, 429.15, -54.6, 221, 221
408.3, 428.85, -57.3, 218, 219
408.9, 431.25, -56.25, 220, 220
407.7, 429, -57.45, 220, 219
408.3, 429.9, -56.1, 219, 219
409.35, 429.75, -57, 221, 221
407.25, 430.2, -55.95, 218, 218
407.85, 430.35, -56.85, 220, 220
408.15, 430.2, -55.95, 220, 220
407.1, 429.9, -56.4, 219, 219
407.55, 428.85, -55.65, 227, 228
408.75, 429.6, -55.65, 213, 212
407.55, 429.15, -54.9, 218, 218
407.7, 431.25, -56.7, 220, 220
407.7, 429.75, -55.95, 220, 220
408.45, 431.7, -57, 220, 220
408.9, 429.45, -55.2, 219, 219
410.55, 430.2, -55.95, 220, 219
408.3, 430.35, -56.1, 220, 220
407.25, 428.25, -56.25, 219, 219
405.75, 430.2, -55.2, 228, 229
407.25, 429.75, -56.25, 212, 210
407.85, 429.6, -55.65, 219, 220
407.25, 431.7, -55.5, 220, 220
407.55, 430.35, -54.6, 220, 220
407.25, 429.75, -54.3, 220, 220
407.7, 430.5, -54.75, 220, 220
407.55, 428.4, -56.85, 218, 218
408.9, 429.45, -56.25, 220, 220
407.7, 430.5, -56.25, 219, 219
407.85, 430.8, -54.6, 221, 220
408.75, 431.55, -56.4, 219, 219
410.1, 430.5, -55.95, 220, 220
407.25, 430.5, -56.25, 219, 219
408.15, 430.5, -55.5, 219, 219
409.05, 429.15, -54.6, 221, 221
408.75, 429.15, -56.1, 218, 218
407.55, 430.8, -55.65, 220, 220
407.7, 430.95, -55.5, 220, 219
406.95, 429.45, -56.25, 219, 219
408.75, 429.9, -55.65, 229, 231
407.25, 431.25, -55.2, 210, 208
407.25, 430.2, -55.5, 219, 219
409.05, 431.1, -56.1, 220, 220
406.95, 430.95, -55.5, 220, 220
407.25, 429.45, -56.25, 220, 220
408.75, 429.9, -56.85, 218, 218
407.85, 429.6, -56.1, 221, 221
408.3, 429.9, -56.4, 218, 218
408.9, 430.95, -55.2, 219, 220
408.9, 428.55, -55.95, 228, 229
410.1, 431.7, -55.2, 211, 210
408.3, 428.85, -55.65, 219, 220
409.05, 429.6, -56.1, 220, 220
406.65, 430.8, -56.4, 219, 219
408.75, 429.15, -55.35, 221, 222
407.1, 430.35, -57.3, 219, 219
408.15, 429, -56.7, 218, 218
407.85, 431.55, -55.65, 220, 221
407.85, 430.8, -55.65, 220, 220
407.1, 431.1, -56.1, 219, 223
407.85, 429.9, -56.1, 218, 215
406.05, 430.5, -56.25, 220, 220
406.65, 429.9, -55.35, 219, 219
408.3, 429.9, -55.35, 220, 220
408.3, 429.9, -54.6, 220, 220
408.3, 429.9, -54.15, 218, 218
407.55, 430.8, -55.65, 220, 220
406.5, 430.5, -54.3, 220, 219
408.75, 430.8, -55.65, 219, 219
406.05, 429.75, -55.95, 221, 221
406.95, 429.45, -54.75, 220, 220
407.25, 429.75, -55.95, 218, 218
407.55, 429.9, -56.1, 219, 220
408.45, 429.75, -55.2, 221, 221
407.25, 429.45, -56.7, 219, 219
409.35, 429.75, -55.2, 220, 220
407.85, 429.6, -56.85, 219, 219
406.35, 430.35, -56.1, 219, 219
408.45, 429.45, -56.25, 219, 219
407.55, 429.15, -55.35, 229, 230
407.85, 429.15, -55.35, 214, 212
410.25, 429.15, -54.9, 216, 217
408.9, 430.5, -55.5, 219, 219
407.85, 429.6, -56.1, 220, 220
408.9, 429, -57, 220, 220
409.5, 428.85, -57.6, 220, 220
407.25, 430.2, -56.7, 218, 218
405.6, 429.6, -56.4, 219, 219
406.65, 431.55, -56.4, 220, 220
406.95, 430.5, -54.75, 220, 220
408.45, 430.2, -55.5, 220, 220
407.55, 431.1, -56.4, 218, 218
406.95, 430.5, -54.75, 219, 219
406.35, 429.9, -56.1, 219, 219
407.7, 430.2, -55.5, 220, 220
408.15, 429.45, -55.95, 220, 220
408.15, 430.2, -54.75, 218, 219
408.15, 429.75, -55.95, 220, 220
407.1, 430.35, -54.6, 219, 220
406.35, 429.15, -55.65, 228, 230
409.35, 430.95, -57.75, 212, 209
406.35, 430.8, -54.15, 218, 219
407.55, 429.6, -56.4, 220, 220
408.75, 432.3, -55.35, 220, 220
405.9, 428.85, -55.65, 220, 219
