#x, y, z, sqrtSum, milliseconds, timeInMilliseconds
9.81805, -0.76363, -0.206096, 9.84986, 82, 82
9.81328, -0.755543, -0.209093, 9.84454, 86, 86
9.80505, -0.749532, -0.206824, 9.83583, 83, 82
9.80729, -0.766813, -0.20607, 9.83938, 85, 85
9.81177, -0.765312, -0.195519, 9.84352, 83, 83
9.79759, -0.759298, -0.223403, 9.8295, 85, 85
9.80609, -0.766635, -0.213624, 9.83833, 84, 84
9.8043, -0.749532, -0.206069, 9.83507, 84, 86
9.81254, -0.753288, -0.212862, 9.84371, 83, 81
9.8013, -0.757047, -0.190986, 9.83235, 85, 85
9.8043, -0.764559, -0.206822, 9.83624, 84, 85
9.80579, -0.756294, -0.2023, 9.837, 82, 82
9.80953, -0.770571, -0.194763, 9.84167, 83, 83
9.81179, -0.737509, -0.21437, 9.8418, 85, 86
9.81403, -0.758548, -0.215125, 9.84566, 84, 85
9.8046, -0.768888, -0.221916, 9.83721, 83, 82
9.8043, -0.776581, -0.206067, 9.83717, 83, 83
9.81057, -0.764382, -0.204581, 9.84243, 85, 86
9.80729, -0.778835, -0.206823, 9.84035, 84, 84
9.81776, -0.762306, -0.203818, 9.84942, 83, 83
9.79934, -0.777155, -0.194768, 9.83204, 83, 83
9.80953, -0.766063, -0.192501, 9.84128, 85, 85
9.80654, -0.769068, -0.201546, 9.83872, 86, 86
9.81433, -0.768888, -0.223433, 9.84693, 81, 82
9.81627, -0.765311, -0.209848, 9.8483, 86, 84
9.80806, -0.758547, -0.223413, 9.83988, 83, 83
9.81776, -0.7593, -0.206081, 9.84924, 87, 87
9.80954, -0.755543, -0.207581, 9.84078, 81, 80
9.80309, -0.756116, -0.205328, 9.83435, 85, 85
9.81178, -0.765311, -0.199289, 9.84359, 84, 85
9.8073, -0.754039, -0.214365, 9.83858, 83, 83
9.81477, -0.76456, -0.206077, 9.84666, 83, 83
9.80579, -0.757797, -0.19853, 9.83703, 86, 86
9.80925, -0.751964, -0.201534, 9.84009, 89, 91
9.81103, -0.756295, -0.203059, 9.84223, 78, 76
9.80356, -0.760051, -0.207575, 9.83517, 83, 84
9.8073, -0.758547, -0.21738, 9.839, 85, 85
9.81927, -0.766062, -0.210605, 9.85135, 85, 86
9.8058, -0.748029, -0.204563, 9.83641, 83, 82
9.81028, -0.779587, -0.204564, 9.84334, 83, 83
9.8028, -0.766063, -0.197773, 9.83468, 86, 86
9.81103, -0.763057, -0.204566, 9.84279, 84, 84
9.80879, -0.74878, -0.209843, 9.83957, 83, 84
9.80009, -0.775653, -0.190999, 9.83259, 84, 84
9.80355, -0.768317, -0.196265, 9.83557, 83, 84
9.80954, -0.747278, -0.207582, 9.84015, 85, 84
9.8088, -0.756293, -0.219644, 9.84037, 83, 83
9.81104, -0.763808, -0.211352, 9.84299, 85, 84
9.8043, -0.760051, -0.201544, 9.83578, 83, 83
9.81149, -0.765489, -0.203797, 9.84342, 85, 86
9.81328, -0.746526, -0.209847, 9.84387, 82, 81
9.79262, -0.764381, -0.20758, 9.8246, 85, 85
9.80878, -0.760803, -0.197025, 9.84021, 90, 91
9.80757, -0.756117, -0.195531, 9.83861, 77, 76
9.80757, -0.765885, -0.200808, 9.83948, 83, 83
9.80533, -0.771896, -0.199298, 9.83768, 86, 86
9.80609, -0.746348, -0.211364, 9.83672, 83, 83
9.81253, -0.772073, -0.205321, 9.845, 86, 86
9.80132, -0.767564, -0.210588, 9.83358, 82, 82
9.80758, -0.752359, -0.212872, 9.8387, 85, 85
9.80833, -0.770392, -0.21061, 9.84079, 85, 85
9.80907, -0.762128, -0.202318, 9.84071, 82, 82
9.8173, -0.76889, -0.202325, 9.84944, 84, 84
9.81029, -0.762305, -0.209089, 9.84208, 85, 84
9.8203, -0.776403, -0.212128, 9.85323, 84, 85
9.81132, -0.758371, -0.204582, 9.84271, 83, 83
9.79935, -0.774149, -0.199292, 9.8319, 83, 84
9.80833, -0.751608, -0.213627, 9.83941, 85, 85
9.81628, -0.766061, -0.220404, 9.8486, 84, 86
9.80431, -0.762304, -0.215869, 9.83627, 84, 83
9.81104, -0.759299, -0.211352, 9.84265, 82, 82
9.80757, -0.755366, -0.195531, 9.83856, 87, 87
9.81655, -0.765133, -0.206094, 9.84848, 83, 83
9.81328, -0.75404, -0.206831, 9.84438, 83, 83
9.79831, -0.784095, -0.200029, 9.83167, 83, 83
9.81328, -0.76456, -0.205322, 9.84516, 85, 84
9.81132, -0.76363, -0.205335, 9.84313, 86, 86
9.80534, -0.760624, -0.206838, 9.83697, 82, 81
9.81328, -0.765311, -0.20683, 9.84525, 92, 94
9.79487, -0.759872, -0.212106, 9.82659, 77, 75
9.82076, -0.778835, -0.210605, 9.85385, 84, 84
9.823, -0.747278, -0.206086, 9.85354, 83, 84
9.79533, -0.750282, -0.210584, 9.82628, 83, 83
9.80533, -0.763631, -0.19779, 9.83701, 84, 84
9.80532, -0.765885, -0.194774, 9.83712, 84, 84
9.80729, -0.753289, -0.203056, 9.83827, 83, 84
9.8073, -0.757045, -0.212857, 9.83878, 85, 86
9.80505, -0.75404, -0.207577, 9.83619, 83, 82
9.80355, -0.763056, -0.206067, 9.83536, 84, 84
9.81282, -0.7749, -0.211368, 9.84564, 83, 84
9.81702, -0.752538, -0.206834, 9.84799, 85, 84
9.81132, -0.762127, -0.211367, 9.84315, 84, 85
9.80506, -0.751034, -0.217379, 9.83618, 83, 83
9.81431, -0.771895, -0.205337, 9.84676, 83, 83
9.81252, -0.778085, -0.200796, 9.84537, 86, 86
9.80879, -0.778835, -0.207578, 9.84185, 84, 84
9.81179, -0.76531, -0.210598, 9.84384, 84, 84
9.8055, -0.782771, -0.194743, 9.83862, 93, 96
9.80805, -0.769818, -0.212102, 9.8405, 75, 72
9.81357, -0.757619, -0.210616, 9.84502, 85, 84
9.79636, -0.750856, -0.2106, 9.82735, 83, 83
9.81805, -0.761376, -0.20685, 9.8497, 83, 84
9.81057, -0.771144, -0.206842, 9.84301, 85, 84
9.80983, -0.770391, -0.217397, 9.84244, 85, 85
9.81506, -0.75236, -0.206848, 9.84602, 82, 82
9.79458, -0.766061, -0.206812, 9.82667, 84, 84
9.81252, -0.762307, -0.192504, 9.84396, 84, 84
9.8073, -0.77057, -0.208332, 9.83973, 85, 85
9.81507, -0.768138, -0.215894, 9.84744, 82, 82
9.80804, -0.770571, -0.203055, 9.84036, 86, 86
9.80505, -0.764559, -0.210592, 9.83707, 83, 84
9.8073, -0.773575, -0.212101, 9.84005, 85, 85
9.80908, -0.759121, -0.209857, 9.84065, 85, 85
9.80132, -0.749531, -0.215114, 9.83229, 83, 83
9.80655, -0.781841, -0.20456, 9.83979, 84, 84
9.80758, -0.762878, -0.208348, 9.83941, 83, 83
9.81029, -0.762305, -0.214367, 9.8422, 85, 86
9.80954, -0.758548, -0.205319, 9.84096, 84, 83
9.80805, -0.766813, -0.212103, 9.84026, 83, 83
9.8088, -0.757045, -0.217382, 9.84037, 85, 85
9.81804, -0.758372, -0.196295, 9.84924, 83, 83
9.80132, -0.753288, -0.214359, 9.83256, 85, 85
9.80731, -0.766061, -0.220395, 9.83965, 84, 84
9.79757, -0.768315, -0.208323, 9.82986, 93, 94
9.79981, -0.74803, -0.197771, 9.8303, 74, 72
9.80131, -0.756294, -0.206066, 9.83261, 85, 85
9.80578, -0.760052, -0.190236, 9.83704, 85, 85
9.81823, -0.757975, -0.206066, 9.8496, 83, 83
9.80728, -0.779588, -0.189482, 9.84004, 83, 83
9.81253, -0.76456, -0.204567, 9.84439, 85, 85
9.80804, -0.761554, -0.200794, 9.83961, 85, 85
9.81328, -0.757046, -0.204569, 9.84456, 83, 82
9.81523, -0.753467, -0.199278, 9.84612, 86, 85
9.80506, -0.761553, -0.214362, 9.83692, 83, 83
9.80775, -0.775257, -0.200023, 9.84038, 85, 85
9.81329, -0.754039, -0.22191, 9.84472, 83, 83
9.79608, -0.764558, -0.212092, 9.82816, 85, 85
9.80653, -0.754042, -0.186468, 9.83724, 83, 82
9.80774, -0.768496, -0.186453, 9.83957, 84, 84
9.80776, -0.767742, -0.213595, 9.84009, 84, 84
9.81178, -0.761554, -0.208337, 9.8435, 85, 85
9.80805, -0.745774, -0.216628, 9.83875, 83, 83
9.81328, -0.761553, -0.212108, 9.84507, 89, 89
9.81403, -0.758548, -0.210601, 9.84555, 77, 78
9.80955, -0.74878, -0.215875, 9.84045, 85, 85
9.80925, -0.760229, -0.202288, 9.84074, 84, 84
9.8085, -0.758727, -0.200025, 9.83983, 84, 84
9.80729, -0.763808, -0.198531, 9.83899, 83, 83
9.79606, -0.769068, -0.192488, 9.82809, 86, 85
9.80056, -0.755542, -0.206819, 9.83182, 84, 84
9.80551, -0.760229, -0.203792, 9.83705, 83, 84
9.80953, -0.78109, -0.194008, 9.84249, 83, 83
9.80057, -0.762304, -0.217374, 9.83258, 85, 84
9.8115, -0.775256, -0.206058, 9.84423, 85, 85
9.80655, -0.754791, -0.210594, 9.83781, 83, 83
9.81076, -0.759476, -0.221138, 9.8426, 83, 85
9.80804, -0.757797, -0.20381, 9.83938, 84, 83
9.81449, -0.7715, -0.206815, 9.84694, 84, 85
9.81149, -0.742948, -0.200029, 9.84161, 83, 82
9.8073, -0.773575, -0.209839, 9.84, 83, 83
9.8028, -0.766814, -0.200788, 9.8348, 85, 85
9.81627, -0.768317, -0.203063, 9.84838, 85, 86
9.81777, -0.761554, -0.206834, 9.84943, 82, 81
9.80431, -0.778835, -0.211344, 9.83746, 86, 86
9.79982, -0.759299, -0.206064, 9.83135, 82, 82
9.81626, -0.764561, -0.194769, 9.84791, 85, 85
9.81626, -0.756295, -0.19854, 9.84735, 82, 83
9.81478, -0.753288, -0.214372, 9.84598, 85, 85
9.80729, -0.766813, -0.20607, 9.83938, 85, 85
9.81448, -0.765489, -0.203046, 9.84639, 84, 83
9.80803, -0.771323, -0.191745, 9.84018, 82, 82
9.80354, -0.757046, -0.196266, 9.83469, 86, 86
9.80954, -0.75404, -0.209843, 9.84072, 84, 85
9.81776, -0.752538, -0.205327, 9.8487, 83, 83
9.81627, -0.780338, -0.206077, 9.84939, 82, 82
9.81076, -0.757223, -0.217368, 9.84234, 85, 86
9.80506, -0.767564, -0.215116, 9.83741, 85, 84
9.80207, -0.770569, -0.214359, 9.83465, 83, 83
9.79607, -0.757046, -0.197013, 9.82725, 83, 83
9.80953, -0.756295, -0.195518, 9.84058, 85, 85
9.81701, -0.76456, -0.203818, 9.84885, 85, 85
9.81776, -0.745024, -0.206836, 9.84816, 83, 83
9.80205, -0.766814, -0.200034, 9.83404, 85, 85
9.81299, -0.776008, -0.207567, 9.84582, 83, 83
9.80954, -0.77057, -0.206072, 9.84191, 85, 85
9.81477, -0.761554, -0.205324, 9.84641, 82, 82
9.80775, -0.756472, -0.201533, 9.83895, 86, 86
9.80504, -0.761554, -0.199283, 9.83659, 89, 90
9.80728, -0.767566, -0.194761, 9.8392, 79, 78
9.82225, -0.754041, -0.207593, 9.85334, 85, 85
9.80878, -0.758549, -0.197779, 9.84006, 83, 83
9.80429, -0.772825, -0.197773, 9.83669, 83, 83
9.80925, -0.766241, -0.198517, 9.84113, 86, 86
9.81252, -0.760804, -0.19552, 9.84391, 81, 81
9.81224, -0.76098, -0.206814, 9.84388, 86, 86
9.81479, -0.75479, -0.221157, 9.84625, 83, 84
9.81524, -0.763985, -0.212094, 9.84721, 86, 86
9.81554, -0.766061, -0.221157, 9.84787, 81, 80
9.81226, -0.769244, -0.224908, 9.84494, 85, 86
9.80805, -0.768315, -0.214364, 9.84043, 84, 84
9.80327, -0.761732, -0.203036, 9.83491, 83, 83
9.80776, -0.767742, -0.209071, 9.83998, 83, 83
9.80102, -0.763235, -0.197756, 9.83268, 85, 85
9.81524, -0.763986, -0.21134, 9.8472, 85, 85
9.81373, -0.752716, -0.200785, 9.84461, 82, 82
9.80729, -0.781089, -0.206069, 9.84051, 83, 83
9.81103, -0.7593, -0.202305, 9.84245, 88, 90
9.81823, -0.769997, -0.212097, 9.85066, 82, 80
9.81524, -0.762483, -0.210586, 9.84706, 82, 82
9.80281, -0.771321, -0.210589, 9.83536, 84, 83
9.8043, -0.764559, -0.202298, 9.83615, 85, 85
9.81898, -0.770748, -0.209081, 9.8514, 86, 86
9.81777, -0.754792, -0.206835, 9.84891, 82, 82
9.80131, -0.772073, -0.204556, 9.8338, 85, 85
9.81401, -0.762307, -0.188736, 9.84538, 82, 82
9.80952, -0.757047, -0.190994, 9.84055, 85, 85
9.80477, -0.761731, -0.210577, 9.83657, 82, 82
9.80477, -0.762482, -0.214347, 9.83671, 86, 86
9.80627, -0.766239, -0.21284, 9.83846, 85, 85
9.81329, -0.76531, -0.214369, 9.84542, 83, 83
9.81973, -0.762483, -0.215114, 9.85164, 83, 84
9.80926, -0.764737, -0.212843, 9.84132, 84, 83
9.81148, -0.761733, -0.193242, 9.84291, 84, 84
9.8055, -0.752716, -0.192483, 9.83623, 84, 84
9.80925, -0.759478, -0.198518, 9.8406, 82, 82
9.81551, -0.768317, -0.195522, 9.84748, 86, 86
9.81524, -0.754217, -0.216619, 9.84656, 83, 82
9.81404, -0.760802, -0.218894, 9.84592, 84, 85
9.8058, -0.775829, -0.209084, 9.83867, 83, 83
9.81628, -0.750283, -0.218897, 9.84734, 85, 87
9.81553, -0.769067, -0.212863, 9.84791, 84, 83
9.81402, -0.758549, -0.205323, 9.84544, 83, 83
9.81253, -0.758548, -0.206076, 9.84396, 93, 98
9.81176, -0.764561, -0.18798, 9.8433, 76, 71
9.8088, -0.766813, -0.211349, 9.84099, 85, 85
9.81178, -0.757046, -0.205321, 9.84309, 83, 83
9.8028, -0.793112, -0.194001, 9.83674, 83, 83
9.80504, -0.754041, -0.199284, 9.83601, 86, 86
9.81599, -0.772251, -0.212094, 9.8486, 83, 84
9.80731, -0.769066, -0.222657, 9.83994, 84, 83
9.80102, -0.756472, -0.200772, 9.83222, 84, 84
9.81223, -0.761733, -0.197013, 9.84373, 83, 83
9.80281, -0.770569, -0.213605, 9.83537, 85, 84
9.81477, -0.741267, -0.206079, 9.84488, 83, 83
9.81028, -0.774328, -0.196271, 9.84275, 83, 82
9.8058, -0.773576, -0.206068, 9.83842, 85, 85
9.82225, -0.778836, -0.202313, 9.85516, 85, 85
9.81028, -0.760803, -0.20532, 9.84188, 82, 83
9.81477, -0.771322, -0.206077, 9.84719, 86, 85
9.81629, -0.76005, -0.225682, 9.84825, 83, 83
9.81178, -0.774327, -0.203058, 9.84438, 85, 85
9.81702, -0.758548, -0.214373, 9.84862, 92, 95
9.81151, -0.756471, -0.221139, 9.84311, 75, 73
9.81523, -0.760981, -0.204555, 9.84681, 84, 84
9.80176, -0.762484, -0.187201, 9.83315, 83, 83
9.80879, -0.783344, -0.203054, 9.84211, 83, 83
9.81252, -0.763057, -0.200044, 9.84418, 86, 87
9.81179, -0.767565, -0.209844, 9.844, 83, 82
9.81852, -0.768316, -0.20985, 9.85077, 85, 84
9.81253, -0.772073, -0.209844, 9.8451, 83, 83
9.80731, -0.754789, -0.229444, 9.83899, 85, 85
9.81253, -0.7593, -0.208338, 9.84407, 84, 83
9.8043, -0.770571, -0.200789, 9.83658, 83, 83
9.80177, -0.774505, -0.203787, 9.83444, 83, 83
9.81029, -0.77057, -0.206827, 9.84268, 85, 85
9.81225, -0.776758, -0.212844, 9.84525, 85, 85
9.81254, -0.767564, -0.219646, 9.84497, 83, 84
9.80728, -0.772825, -0.196268, 9.83964, 83, 83
9.81777, -0.745023, -0.215883, 9.84837, 85, 85
9.81403, -0.752537, -0.209093, 9.84506, 84, 84
9.80281, -0.75404, -0.206067, 9.83392, 83, 85
9.80804, -0.766062, -0.203055, 9.84001, 82, 82
9.80131, -0.767565, -0.202295, 9.8334, 86, 86
9.80953, -0.772825, -0.200794, 9.84198, 84, 84
9.81477, -0.745775, -0.207587, 9.84526, 83, 82
9.79981, -0.774327, -0.197769, 9.83234, 83, 84
9.81252, -0.772074, -0.196273, 9.8448, 84, 84
9.80776, -0.766991, -0.204548, 9.83983, 94, 97
9.80655, -0.757797, -0.20607, 9.83794, 74, 71
9.81104, -0.767564, -0.217383, 9.84342, 85, 86
9.79758, -0.766812, -0.212847, 9.82984, 83, 83
9.81403, -0.777332, -0.212107, 9.84705, 86, 87
9.81553, -0.754039, -0.221158, 9.84694, 84, 82
9.80505, -0.762305, -0.209084, 9.83686, 83, 83
9.80354, -0.76982, -0.192495, 9.8356, 83, 83
9.81552, -0.774327, -0.209093, 9.84824, 84, 84
9.81029, -0.766813, -0.207581, 9.8424, 83, 83
9.8028, -0.774327, -0.20305, 9.83544, 86, 85
9.8088, -0.760801, -0.218135, 9.84068, 83, 84
9.81327, -0.763809, -0.19929, 9.84497, 85, 87
9.81178, -0.773576, -0.200796, 9.84427, 82, 80
9.80909, -0.768137, -0.223428, 9.84166, 85, 85
9.80682, -0.765885, -0.197792, 9.83867, 84, 84
9.80281, -0.76531, -0.206066, 9.8348, 83, 83
9.8043, -0.77057, -0.207575, 9.83673, 83, 83
9.81027, -0.757047, -0.189487, 9.84126, 85, 86
9.81207, -0.771144, -0.206089, 9.84448, 94, 96
9.80654, -0.756294, -0.202301, 9.83774, 74, 75
9.79382, -0.777333, -0.18947, 9.82644, 82, 79
9.80581, -0.757796, -0.213609, 9.83736, 85, 85
9.81403, -0.773575, -0.214369, 9.84681, 85, 85
9.80879, -0.753289, -0.207581, 9.83986, 84, 83
9.81177, -0.763809, -0.198535, 9.84346, 83, 83
9.80728, -0.763057, -0.194761, 9.83885, 85, 84
9.81879, -0.766636, -0.203834, 9.85079, 85, 85
9.8158, -0.749355, -0.203079, 9.84646, 83, 83
9.79905, -0.765312, -0.189476, 9.83072, 83, 83
9.80204, -0.766063, -0.189478, 9.83376, 85, 85
9.80758, -0.773397, -0.210609, 9.84028, 85, 85
9.8088, -0.769818, -0.211349, 9.84123, 82, 83
9.81403, -0.766813, -0.209846, 9.84618, 85, 85
9.81028, -0.754792, -0.203812, 9.84139, 83, 83
9.80655, -0.760803, -0.205316, 9.83816, 85, 85
9.82376, -0.762305, -0.219657, 9.85574, 83, 83
9.80506, -0.763807, -0.2121, 9.83705, 85, 85
9.80057, -0.769818, -0.211341, 9.83303, 84, 87
9.80653, -0.75855, -0.191745, 9.8377, 84, 80
9.80355, -0.766814, -0.199281, 9.83551, 82, 83
9.8043, -0.766062, -0.20079, 9.83623, 86, 85
9.81029, -0.764559, -0.206827, 9.84221, 84, 84
9.79308, -0.757045, -0.20078, 9.82435, 84, 84
9.80654, -0.766063, -0.19476, 9.83834, 83, 83
9.80955, -0.752537, -0.215875, 9.84074, 85, 85
9.81029, -0.766813, -0.214367, 9.84255, 85, 85
9.80206, -0.752536, -0.212852, 9.83321, 83, 84
9.80879, -0.760803, -0.201548, 9.84031, 83, 82
9.79981, -0.769819, -0.200031, 9.83204, 85, 85
9.81777, -0.769819, -0.206834, 9.85007, 85, 86
9.81402, -0.76456, -0.206077, 9.84592, 83, 83
9.79607, -0.776581, -0.197012, 9.82878, 85, 85
9.81551, -0.768317, -0.197784, 9.84752, 83, 82
9.81628, -0.775829, -0.213617, 9.8492, 85, 85
9.80851, -0.759477, -0.212088, 9.84016, 83, 83
9.81057, -0.759122, -0.207597, 9.84209, 85, 85
9.80982, -0.750857, -0.199304, 9.84053, 86, 86
9.80655, -0.767565, -0.206069, 9.8387, 82, 81
9.80579, -0.7593, -0.201546, 9.83721, 85, 85
9.79832, -0.767564, -0.212094, 9.83063, 81, 81
9.81102, -0.766814, -0.197026, 9.84292, 85, 85
9.81029, -0.771321, -0.207581, 9.84275, 84, 84
9.81926, -0.772824, -0.209851, 9.85187, 83, 82
9.80879, -0.766814, -0.204564, 9.84084, 88, 92
9.81403, -0.753288, -0.216633, 9.84529, 81, 77
9.80925, -0.775257, -0.20304, 9.84193, 87, 87
9.81328, -0.769067, -0.209845, 9.84561, 80, 80
9.8103, -0.750282, -0.223415, 9.84149, 85, 86
9.80505, -0.775078, -0.206067, 9.8378, 84, 84
9.80954, -0.757797, -0.203811, 9.84087, 83, 83
9.81028, -0.7593, -0.203058, 9.84172, 83, 82
9.81252, -0.76982, -0.192504, 9.84455, 86, 86
9.80879, -0.75404, -0.207581, 9.83992, 85, 84
9.81103, -0.754041, -0.202305, 9.84204, 85, 84
9.80176, -0.774506, -0.190216, 9.83415, 81, 82
9.81627, -0.754792, -0.209095, 9.84747, 85, 85
9.80879, -0.763056, -0.210596, 9.84068, 84, 84
9.80506, -0.757045, -0.214362, 9.83658, 83, 83
9.80955, -0.767564, -0.218136, 9.84195, 83, 84
9.80926, -0.770748, -0.21058, 9.84174, 85, 84
9.81029, -0.769067, -0.209089, 9.84261, 85, 85
9.80954, -0.755543, -0.209843, 9.84083, 83, 83
9.80028, -0.76624, -0.203787, 9.8323, 88, 90
9.80804, -0.763057, -0.200794, 9.83972, 79, 78
9.81478, -0.766062, -0.209847, 9.84686, 85, 85
9.79983, -0.76005, -0.216619, 9.83164, 83, 82
9.81104, -0.764559, -0.213613, 9.8431, 86, 86
9.8058, -0.755542, -0.212855, 9.83717, 83, 83
9.80879, -0.767565, -0.209087, 9.841, 85, 85
9.81552, -0.760052, -0.203063, 9.847, 83, 84
9.80206, -0.745774, -0.212853, 9.8327, 84, 84
9.80804, -0.760803, -0.199286, 9.83952, 84, 84
9.80879, -0.763808, -0.201548, 9.84054, 84, 84
9.81373, -0.763235, -0.198522, 9.84537, 82, 82
9.81178, -0.77057, -0.208336, 9.8442, 86, 86
9.81104, -0.760802, -0.21286, 9.8428, 83, 82
9.80254, -0.763984, -0.223392, 9.8348, 85, 85
9.81851, -0.770571, -0.20608, 9.85086, 83, 82
9.79907, -0.739763, -0.211343, 9.82923, 85, 85
9.80478, -0.774504, -0.217361, 9.83772, 85, 84
9.79756, -0.766062, -0.195506, 9.82941, 83, 83
9.81104, -0.772824, -0.209089, 9.84365, 84, 84
9.81103, -0.768317, -0.203058, 9.84316, 85, 85
9.81702, -0.758548, -0.209096, 9.8485, 84, 84
9.80653, -0.760804, -0.183452, 9.8377, 83, 82
9.79905, -0.76456, -0.190984, 9.83069, 83, 83
9.80654, -0.763057, -0.200038, 9.83822, 85, 85
9.81328, -0.763057, -0.209092, 9.84512, 85, 84
9.81553, -0.76531, -0.218895, 9.84776, 91, 93
9.81179, -0.766813, -0.214368, 9.84404, 77, 76
9.80805, -0.74878, -0.215874, 9.83896, 83, 83
9.81748, -0.782019, -0.208325, 9.85078, 85, 84
9.81552, -0.749532, -0.207587, 9.84629, 83, 83
9.79982, -0.756294, -0.208326, 9.83117, 84, 84
9.80953, -0.766814, -0.197025, 9.84143, 83, 83
9.81252, -0.760052, -0.19929, 9.84393, 85, 85
9.8085, -0.770748, -0.204548, 9.84087, 82, 82
9.80654, -0.760803, -0.203808, 9.83812, 86, 86
9.80328, -0.759476, -0.215853, 9.83502, 83, 83
9.81748, -0.754218, -0.207573, 9.8486, 85, 85
9.80701, -0.779013, -0.206808, 9.84007, 82, 82
9.81778, -0.757045, -0.218144, 9.84934, 86, 86
9.80027, -0.763986, -0.198509, 9.83201, 84, 84
9.80804, -0.745775, -0.207581, 9.83855, 83, 84
9.80551, -0.773753, -0.205299, 9.83814, 84, 83
9.80027, -0.764737, -0.200771, 9.83211, 85, 84
9.81253, -0.772825, -0.204567, 9.84504, 85, 85
9.81103, -0.749532, -0.203813, 9.84173, 91, 92
9.79755, -0.782593, -0.185703, 9.83051, 77, 76
9.80654, -0.767565, -0.199284, 9.83855, 83, 82
9.80432, -0.77132, -0.221146, 9.8371, 85, 85
9.81104, -0.761553, -0.217383, 9.84296, 83, 82
9.80551, -0.757224, -0.202284, 9.83678, 86, 86
9.80355, -0.763808, -0.205313, 9.83541, 83, 82
9.81403, -0.752537, -0.212863, 9.84514, 85, 85
9.81852, -0.751786, -0.212868, 9.84956, 83, 84
9.79532, -0.754041, -0.194751, 9.82623, 83, 82
9.80953, -0.768317, -0.193255, 9.84147, 84, 85
9.80625, -0.762484, -0.193237, 9.83775, 85, 84
9.8043, -0.768316, -0.207575, 9.83655, 82, 82
9.81478, -0.775078, -0.209846, 9.84757, 86, 86
9.80655, -0.74878, -0.206825, 9.83727, 83, 83
9.80955, -0.773575, -0.213611, 9.84232, 85, 85
9.81328, -0.769067, -0.208337, 9.84557, 83, 83
9.80702, -0.753465, -0.222643, 9.83844, 84, 84
9.8013, -0.762305, -0.199279, 9.83292, 84, 84
9.80803, -0.760803, -0.198532, 9.8395, 83, 85
9.8013, -0.760803, -0.19928, 9.83281, 83, 81
9.80429, -0.766814, -0.194004, 9.83615, 85, 87
9.81225, -0.764736, -0.215107, 9.84436, 83, 81
9.79982, -0.763056, -0.208325, 9.83169, 85, 85
9.81178, -0.771321, -0.20909, 9.84428, 83, 82
9.81853, -0.75479, -0.227193, 9.85012, 85, 85
9.81747, -0.757225, -0.197772, 9.84862, 95, 98
9.80551, -0.76098, -0.206054, 9.83716, 73, 69
9.81374, -0.771499, -0.207569, 9.84621, 84, 85
9.8055, -0.760982, -0.188713, 9.83679, 85, 85
9.81, -0.771499, -0.210581, 9.84255, 84, 84
9.8115, -0.773753, -0.20832, 9.84417, 83, 82
9.81074, -0.770749, -0.198518, 9.84297, 83, 83
9.81374, -0.74971, -0.209832, 9.84457, 85, 85
9.81225, -0.753466, -0.218124, 9.84356, 85, 85
9.80402, -0.758726, -0.206807, 9.83551, 83, 83
9.80999, -0.764738, -0.199272, 9.84177, 83, 82
9.81402, -0.762306, -0.197783, 9.84557, 86, 86
9.813, -0.77225, -0.217369, 9.84574, 84, 84
9.80999, -0.760981, -0.195503, 9.8414, 83, 82
9.79504, -0.783521, -0.200011, 9.82836, 83, 83
9.81552, -0.772825, -0.200046, 9.84792, 85, 85
9.81402, -0.760803, -0.203815, 9.84558, 86, 86
9.80281, -0.74352, -0.211346, 9.83324, 82, 82
9.80357, -0.754039, -0.219639, 9.83498, 83, 83
9.80851, -0.760228, -0.211334, 9.8402, 94, 94
9.81448, -0.772251, -0.203045, 9.84691, 76, 75
9.80804, -0.745775, -0.206827, 9.83853, 83, 82
9.80578, -0.781091, -0.182695, 9.83853, 83, 84
9.81327, -0.755544, -0.200045, 9.84435, 85, 84
9.81627, -0.781089, -0.211355, 9.84957, 85, 84
9.82076, -0.757045, -0.215131, 9.85225, 83, 83
9.81525, -0.769245, -0.217372, 9.84774, 85, 85
9.81553, -0.757045, -0.214372, 9.84701, 83, 83
9.80028, -0.771499, -0.209818, 9.83284, 85, 85
9.82347, -0.751212, -0.217381, 9.85455, 83, 82
9.80328, -0.754968, -0.212084, 9.83459, 83, 83
9.80999, -0.759479, -0.191733, 9.84121, 86, 86
9.80504, -0.768317, -0.196267, 9.83706, 83, 84
9.8058, -0.758548, -0.209085, 9.83732, 83, 82
9.81627, -0.77057, -0.21211, 9.84876, 86, 86
9.81105, -0.757044, -0.222662, 9.84273, 83, 82
9.81655, -0.749354, -0.206095, 9.84727, 85, 86
9.81926, -0.76456, -0.20382, 9.85109, 82, 80
9.80207, -0.745774, -0.215115, 9.83275, 88, 92
9.8028, -0.757797, -0.197773, 9.83403, 82, 79
9.81252, -0.766063, -0.200043, 9.84441, 83, 83
9.8058, -0.774326, -0.2121, 9.83862, 83, 83
9.80354, -0.766814, -0.195511, 9.83543, 85, 85
9.81629, -0.769818, -0.224927, 9.84899, 83, 83
9.80925, -0.755721, -0.203796, 9.84043, 85, 85
9.81749, -0.779764, -0.212095, 9.85069, 82, 82
9.81075, -0.745953, -0.20983, 9.8413, 86, 86
9.80701, -0.773753, -0.21284, 9.83979, 85, 85
9.81552, -0.758549, -0.204571, 9.84691, 82, 82
9.81149, -0.757976, -0.19475, 9.84265, 83, 83
9.80804, -0.775078, -0.207578, 9.84081, 85, 86
